"URL","MobileURL","Date","Title","Source"
"https://www.washingtonpost.com/national/groups-seek-probe-of-ny-nj-whale-deaths-amid-wind-power-prep/2023/01/09/96202a8e-9066-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/09 22:30:00","Groups seek probe of NY - NJ whale deaths amid wind power prep","washingtonpost.com"
"https://www.washingtonpost.com/world/2023/01/09/brazil-attack-january6-capitol/",NA,"2023/01/09 20:30:00","Brazil attack from Bolsonaro supporters shows similarities to Jan . 6","washingtonpost.com"
"https://www.washingtonpost.com/business/energy/first-the-us-then-brazil-where-next/2023/01/09/f390dc40-9048-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/09 19:30:00","First the US , Then Brazil . Where Next ? - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/nation/2023/01/09/fani-willis-fulton-county-georgia-trump-investigation/",NA,"2023/01/09 19:00:00","Fani Willis aggressively investigates Trump in Georgia Fulton County","washingtonpost.com"
"https://www.washingtonpost.com/politics/us-says-iran-may-be-contributing-to-war-crimes-in-ukraine/2023/01/09/8f58a5d4-9041-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/09 17:45:00","US says Iran may be  contributing  to war crimes in Ukraine","washingtonpost.com"
"https://www.washingtonpost.com/national/republicans-challenge-new-mexico-redistricting-after-loss/2023/01/09/30c4b80c-9035-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/09 17:00:00","Republicans challenge New Mexico redistricting after loss","washingtonpost.com"
"https://www.washingtonpost.com/world/canada-finalizes-agreement-to-buy-88-us-f-35-fighter-jets/2023/01/09/097a9936-9032-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/09 16:00:00","Canada finalizes agreement to buy 88 US F - 35 fighter jets","washingtonpost.com"
"https://www.washingtonpost.com/business/energy/north-americasthree-amigos-are-out-of-tune/2023/01/09/5a1bfa06-901e-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/09 15:30:00","North America    Three Amigo Are Out of Tune - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/climate-solutions/2023/01/04/pentagon-hybrid-combat-vehicle/",NA,"2023/01/09 13:00:00","This tweak could slash carbon emissions from U . S . military vehicles","washingtonpost.com"
"https://www.washingtonpost.com/politics/west-virginia-secretary-of-state-warner-running-for-governor/2023/01/10/c12459a0-913b-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/10 23:45:00","West Virginia Secretary of State Warner running for governor","washingtonpost.com"
"https://www.washingtonpost.com/world/political-vacuum-in-haiti-deepens-as-senators-terms-expire/2023/01/10/4a4ad834-911f-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/10 21:15:00","Political vacuum in Haiti deepens as senator terms expire","washingtonpost.com"
"https://www.washingtonpost.com/es/post-opinion/2023/01/10/ovidio-guzman-captura-amlo-calderon-detencion-estrategia/",NA,"2023/01/10 21:15:00","Opinión | La captura de Ovidio Guzmán confirma que México sigue la estrategia de Calderón de capturar narcos","washingtonpost.com"
"https://www.washingtonpost.com/national/bolsonaro-eyes-early-return-to-brazil-as-us-stay-irks-biden/2023/01/10/cfbafd8a-9121-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/10 20:30:00","Bolsonaro eyes early return to Brazil as US stay irks Biden","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/10/house-vote-republicans-committee-investigate-government/",NA,"2023/01/10 20:15:00","House Republicans want subcommittee to investigate the government","washingtonpost.com"
"https://www.washingtonpost.com/climate-environment/2023/01/10/offshore-oil-wind-biden/",NA,"2023/01/10 20:00:00","Critic of fossil fuels to lead key off - shore oil agency for Biden","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/10/key-way-judge-bidens-mexico-trip-action-fentanyl/",NA,"2023/01/10 18:00:00","Key way to judge Biden Mexico trip : Action on fentanyl","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/10/trump-biden-classified-documents/",NA,"2023/01/10 15:45:00","The Trump and Biden classified - document revelations are not the same","washingtonpost.com"
"https://www.washingtonpost.com/opinions/2023/01/10/house-republicans-rules-package-biden/",NA,"2023/01/10 14:15:00","Opinion | How the Biden administration can short - circuit the GOP schemes","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/10/republicans-iron-out-more-details-what-their-covid-panel-will-do/",NA,"2023/01/10 13:45:00","Republicans iron out more details for what their covid panel will do","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/10/contours-immigration-debate-take-shape/",NA,"2023/01/10 12:30:00","The contours of the immigration debate take shape - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/us-policy/2023/01/09/house-covid-origin-investigation/",NA,"2023/01/10 01:00:00","House GOP to launch probe on coronavirus origin and federal response","washingtonpost.com"
"https://www.washingtonpost.com/national-security/2023/01/09/biden-classified-documents-trump/",NA,"2023/01/10 00:45:00","Classified documents found in Biden post - VP office under Justice Dept . review","washingtonpost.com"
"https://www.washingtonpost.com/world/explainer-roots-of-the-brazilian-capitals-chaotic-uprising/2023/01/09/50ed7836-9075-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/10 00:30:00","EXPLAINER : Roots of the Brazilian capital chaotic uprising","washingtonpost.com"
"https://www.washingtonpost.com/national-security/2023/01/11/biden-more-documents-found/",NA,"2023/01/11 23:45:00","Second Biden search yields additional classified documents","washingtonpost.com"
"https://www.washingtonpost.com/politics/wisconsin-elections-commissioner-blasted-for-voting-comments/2023/01/11/a161a090-91f0-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/11 21:30:00","Wisconsin Elections Commissioner blasted for voting comments","washingtonpost.com"
"https://www.washingtonpost.com/climate-environment/2023/01/11/gas-stoves-fossil-fuels-climate/",NA,"2023/01/11 20:00:00","U . S . agency backtracks on gas stove ban after Republican backlash","washingtonpost.com"
"https://www.washingtonpost.com/business/the-irs-needs-billions-to-make-trillions/2023/01/11/e076be6c-91d9-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/11 19:15:00","The IRS Needs Billions to Make Trillions - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/politics/gop-opens-long-promised-investigation-into-biden-family/2023/01/11/c2b09b6c-91d1-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/11 18:15:00","GOP opens long - promised investigation into Biden family","washingtonpost.com"
"https://www.washingtonpost.com/world/uk-japan-sign-defense-deal-amid-rising-concern-about-china/2023/01/11/e78149ac-91ac-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/11 17:30:00","UK , Japan sign defense deal amid rising concern about China","washingtonpost.com"
"https://www.washingtonpost.com/opinions/2023/01/11/house-republicans-no-moderates/",NA,"2023/01/11 15:00:00","Opinion | There are no moderate House Republicans","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/11/funding-environmental-justice-is-coming-will-it-reach-communities-most-need/",NA,"2023/01/11 14:15:00","Funding for environmental justice is coming . Will it reach communities most in need ?","washingtonpost.com"
"https://www.washingtonpost.com/opinions/2023/01/11/dominion-fox-news-defamation-suit-delaware-challenge/",NA,"2023/01/11 12:45:00","Opinion | How the Dominion defamation suit against Fox News will test a Delaware court","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/11/aftermath-book-florida/",NA,"2023/01/11 10:30:00","What Florida tells us about the future of U . S . politics","washingtonpost.com"
"https://www.washingtonpost.com/lifestyle/2023/01/11/matt-yglesias-slow-boring-in-bidens-washington/",NA,"2023/01/11 10:30:00","Matt Yglesias and his Substack newsletter are thriving in Biden Washington","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/11/biden-trump-classified-documents-an-explainer/",NA,"2023/01/11 09:30:00","Biden , Trump and classified documents : An explainer","washingtonpost.com"
"https://www.washingtonpost.com/national/senators-visit-arizona-texas-border-in-search-for-solutions/2023/01/10/dcfad42a-9149-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/11 01:45:00","Senators visit Arizona , Texas border in search for solutions","washingtonpost.com"
"https://www.washingtonpost.com/national-security/2023/01/10/biden-classified-records-surprised/",NA,"2023/01/11 00:45:00","Biden  surprised  by classified documents as Hill demands more information","washingtonpost.com"
"https://www.washingtonpost.com/business/on-china-congress-is-its-own-worst-enemy/2023/01/10/a0df192e-913a-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/11 00:30:00","On China , Congress Is Its Own Worst Enemy - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/business/the-document-that-separates-biden-and-trump/2023/01/12/96f42c2c-92bd-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/12 23:15:00","The Document That Separates Biden and Trump - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/business/japans-standing-is-rising-not-so-its-leaders/2023/01/12/2f1f21a0-92c3-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/12 23:00:00","Japan Standing Is Rising . Not So Its Leader - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/opinions/2023/01/12/progressive-movement-jayapal/",NA,"2023/01/12 22:00:00","Opinion | The education of the progressive movement - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/politics/who-is-robert-hur-special-counsel-in-biden-documents-case/2023/01/12/9394751c-92ba-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/12 21:15:00","Who is Robert Hur , special counsel in Biden documents case ?","washingtonpost.com"
"https://www.washingtonpost.com/politics/wisconsin-gov-bans-chinese-owned-tiktok-app-on-state-phones/2023/01/12/b2650640-92b6-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/12 21:15:00","Wisconsin gov bans Chinese - owned TikTok app on state phones","washingtonpost.com"
"https://www.washingtonpost.com/business/white-house-keeps-bungling-the-inflation-message/2023/01/12/269306bc-92ac-11ed-90f8-53661ac5d9b9_story.html",NA,"2023/01/12 21:15:00","White House Keeps Bungling the Inflation Message - The Washington Post","washingtonpost.com"
"https://www.washingtonpost.com/politics/2023/01/12/pennsylvania-state-house-speaker-election/",NA,"2023/01/12 19:45:00","Pennsylvania legislative struggle reflects challenge of bipartisanship in U . S .","washingtonpost.com"
